Date,APA,BA,BAX,BMY,CMCSA,CNP,CPB,DE,HPQ,JCI,JPM,LUV,MMC,MO,MSFT,NI,PCAR,PSA,SEE,T,TGT,TMO,TXT,VZ,ZION
2018-08-31,40.440521240234375,331.55694580078125,70.68307495117188,53.042503356933594,33.74262619018555,24.318119049072266,34.36870193481445,134.66787719726562,21.61939239501953,33.99787521362305,100.68553161621094,60.06515884399414,78.89057922363281,42.769344329833984,107.15116119384766,23.579057693481445,58.46881103515625,178.03517150878906,37.57933807373047,16.902721405029297,79.6327133178711,236.6913299560547,68.57664489746094,44.831329345703125,47.11930465698242
2018-09-04,39.84077835083008,334.90350341796875,71.08226013183594,52.98118591308594,33.186180114746094,24.4318790435791,34.57780075073242,132.70120239257812,21.759719848632812,33.99787521362305,101.1864242553711,60.74126434326172,79.0303955078125,43.20054244995117,106.55974578857422,23.62261962890625,58.40044021606445,178.4706573486328,37.02656555175781,16.86038589477539,80.95233917236328,233.6720733642578,69.01376342773438,43.85834503173828,47.67636489868164
2018-09-05,40.5235595703125,335.31939697265625,70.39794158935547,53.6119270324707,33.094947814941406,25.306943893432617,34.725894927978516,135.67926025390625,21.645706176757812,34.44793701171875,100.6943130493164,60.163150787353516,79.1329345703125,44.326053619384766,103.48820495605469,23.988452911376953,59.742122650146484,180.64817810058594,37.907264709472656,16.945058822631836,80.63380432128906,233.9888153076172,69.37139892578125,44.37781524658203,47.59678268432617
2018-09-06,39.360992431640625,339.7590026855469,70.82562255859375,53.384159088134766,32.76654815673828,25.289438247680664,34.89143371582031,135.88526916503906,21.645706176757812,34.95201873779297,100.26372528076172,59.80059814453125,79.55242919921875,44.42837142944336,103.72666931152344,24.110395431518555,59.11827087402344,179.85252380371094,38.09538269042969,17.02972984313965,80.88863372802734,233.3552703857422,69.15286254882812,44.76537322998047,47.14583206176758
2018-09-07,39.55475616455078,337.8341979980469,70.89218139648438,53.708282470703125,32.994606018066406,24.948162078857422,35.0395393371582,138.254638671875,21.67201805114746,34.47494125366211,100.4570541381836,60.653072357177734,79.91597747802734,44.53068542480469,103.22110748291016,23.822956085205078,58.972991943359375,175.1290740966797,37.8602294921875,16.99797821044922,80.7612075805664,233.5829620361328,68.69587707519531,44.5262451171875,46.65068054199219
2018-09-10,39.96072769165039,330.6573791503906,71.17731475830078,53.31407165527344,33.167930603027344,25.14068031311035,35.30960464477539,139.1724090576172,21.61939239501953,34.56494903564453,99.92102813720703,61.25078201293945,80.30748748779297,44.274898529052734,104.3371810913086,24.058128356933594,59.810462951660156,177.30654907226562,38.1706428527832,17.1408634185791,81.2344741821289,234.8005828857422,69.40119171142578,44.62519454956055,46.80099105834961
2018-09-11,40.68041229248047,333.9363098144531,72.10871887207031,52.98994827270508,33.113189697265625,25.166933059692383,34.865291595458984,139.1630096435547,21.768457412719727,33.84485626220703,100.55372619628906,61.71131896972656,80.51258087158203,43.46364974975586,106.11141204833984,24.153945922851562,59.01572799682617,176.14820861816406,38.151824951171875,17.289039611816406,80.81584167480469,234.0482177734375,69.53034210205078,45.119930267333984,47.013206481933594
2018-09-12,41.63998794555664,341.8288879394531,72.30829620361328,52.84979248046875,32.921627044677734,25.009424209594727,35.083091735839844,138.39508056640625,21.697893142700195,33.81784439086914,99.36742401123047,60.133750915527344,79.92530059814453,46.357818603515625,106.55974578857422,24.293317794799805,59.511375427246094,177.3572540283203,38.39638137817383,17.685943603515625,80.6793212890625,236.641845703125,69.28199768066406,45.326072692871094,46.199737548828125
2018-09-13,41.09561538696289,343.81170654296875,73.3062515258789,53.252750396728516,33.788230895996094,25.184432983398438,35.83232116699219,139.41583251953125,22.059524536132812,34.15089416503906,99.75407409667969,61.10380935668945,80.0744400024414,45.49180221557617,107.70442962646484,24.458812713623047,59.72502136230469,177.48406982421875,38.782047271728516,17.82353401184082,80.16057586669922,241.54196166992188,69.42110443115234,45.301326751708984,45.63383483886719
2018-09-14,41.94447326660156,348.00946044921875,73.8384780883789,53.16515350341797,33.715248107910156,25.306943893432617,35.97171401977539,138.37632751464844,22.085987091064453,34.20490264892578,99.73649597167969,61.172393798828125,80.88544464111328,45.94331741333008,108.14320373535156,21.593088150024414,60.109554290771484,174.66018676757812,39.13006591796875,17.78120231628418,80.03314971923828,239.70933532714844,70.12664031982422,44.9797477722168,46.16436767578125
2018-09-17,42.239707946777344,344.2952880859375,73.22071075439453,53.699520111083984,33.715248107910156,25.184432983398438,35.68422317504883,139.57508850097656,22.059524536132812,33.52980422973633,100.03526306152344,61.82890319824219,80.75493621826172,46.21717834472656,106.96993255615234,22.411867141723633,60.35738754272461,176.04678344726562,39.49692153930664,17.79178237915039,79.43250274658203,236.22238159179688,70.46450805664062,45.10344314575195,45.72225570678711
2018-09-18,42.68259811401367,351.66558837890625,73.4107894897461,53.857200622558594,34.426780700683594,25.026926040649414,34.90013885498047,139.57508850097656,22.19182586669922,33.40378952026367,100.43948364257812,61.7799072265625,77.520263671875,45.99512481689453,107.99058532714844,22.57736587524414,60.7761344909668,173.6963348388672,39.64742660522461,17.844703674316406,79.7965316772461,236.8563232421875,71.11042785644531,44.84782028198242,45.545433044433594
2018-09-19,43.18083953857422,353.2518615722656,73.79096984863281,53.26151657104492,34.04365539550781,24.423126220703125,34.9698371887207,142.71231079101562,22.280033111572266,33.30478286743164,103.35688018798828,61.83870315551758,79.51512908935547,45.773075103759766,106.55020141601562,22.24637222290039,60.94703674316406,172.56336975097656,39.318199157714844,17.659481048583984,79.32328796386719,238.79794311523438,71.2694091796875,44.11396026611328,46.04941940307617
2018-09-20,42.13822555541992,355.41845703125,73.8384780883789,54.093727111816406,34.49063491821289,24.50187873840332,35.126651763916016,144.28564453125,22.659303665161133,33.637821197509766,104.24441528320312,61.240989685058594,79.30073547363281,46.083946228027344,108.33401489257812,21.976346969604492,61.87849426269531,173.34121704101562,39.60978698730469,17.6965274810791,79.52349853515625,240.22442626953125,70.34524536132812,44.485015869140625,46.42078399658203
2018-09-21,42.40578842163086,360.03216552734375,73.53435516357422,54.53173065185547,34.57272720336914,24.528133392333984,34.89143371582031,143.10569763183594,22.782787322998047,33.501853942871094,103.55900573730469,62.48540115356445,80.11174011230469,46.29859924316406,108.99217987060547,22.25507926940918,61.699031829833984,172.67327880859375,39.26176452636719,17.87645721435547,79.45979309082031,241.2051544189453,71.36878967285156,44.87255859375,46.48268508911133
